frame,x0,x1,stress,sphere_res,stiefel_res,residual_ortho,health
4730,9.18915763008778752e-1,-6.36557308493532759e-2,1.26952874915268188e-2,0.00000000000000000e0,3.18585166116075379e-16,3.35371896187224637e-16,Nominal
4731,8.70993152366973167e-1,-1.03543211105871169e-1,7.08403207797205225e-1,1.11022302462515654e-16,3.44752014777284957e-16,1.55507099079791946e-16,Nominal
4732,-7.54013617440772999e-1,-1.92099881137591577e-1,4.72200369780239715e-1,1.11022302462515654e-16,3.51357523663891154e-16,1.75438786828165544e-16,Nominal
4733,-2.14260589838766613e-1,-3.36361927862418142e-1,4.88954691973909061e-1,0.00000000000000000e0,1.24513999423025724e-16,5.48348258470342147e-16,Nominal
4734,4.80855510268147546e-1,8.17676933160702557e-1,6.21519682638814297e-1,2.22044604925031308e-16,3.34257402160018755e-16,4.94027805090434584e-16,Nominal
4735,7.69623998282342070e-1,9.27339027036923280e-1,3.68662837802148480e-1,1.11022302462515654e-16,3.16157815202625573e-16,4.82368552739314713e-16,Nominal
4736,2.80933677414263450e-3,4.44144747121437256e-1,2.73200465032270690e-1,0.00000000000000000e0,5.00328655038672755e-16,3.51083346857670122e-16,Nominal
4737,4.82427274891320979e-1,7.32599835606208005e-1,1.62687296572089357e-2,0.00000000000000000e0,3.34770170669533351e-16,1.07328786818197819e-16,Nominal
4738,4.90419591440049318e-1,-2.34551490174088384e-1,6.62351859369114671e-3,0.00000000000000000e0,2.27718386944546742e-16,2.37248507428940526e-16,Nominal
4739,5.29535288518768299e-1,1.50393529406681159e-1,1.13631624271630649e-2,0.00000000000000000e0,2.57020227010409051e-16,3.75778904910293944e-17,Nominal
4740,-5.94626443839897600e-1,-2.59527937166227352e-1,8.32842922619678516e-1,0.00000000000000000e0,3.52597215589221962e-16,2.56269801388311729e-16,Nominal
4741,5.78685908027704921e-1,8.93852105654786122e-1,1.05672349770078888e-1,0.00000000000000000e0,3.39695888000099977e-16,1.59443642914703604e-16,Nominal
4742,8.76766544527861846e-1,2.32739408004217330e-1,9.97531617217857214e-2,0.00000000000000000e0,8.04703237339310956e-16,2.30739416261156352e-16,Nominal
4743,9.22777659329432343e-2,-6.56109119426530940e-1,1.94716351104836649e-1,0.00000000000000000e0,3.19737819929507284e-16,3.12177937163298342e-16,Nominal
4744,-6.27290770021516453e-1,4.44269072198703929e-1,1.28868866187179432e0,0.00000000000000000e0,4.59515792164969776e-16,4.94612223045274718e-16,Nominal
4745,7.86005684090949952e-1,2.81065668037620897e-1,2.01897853576232800e-2,0.00000000000000000e0,2.25726478909350065e-16,3.30300661540752921e-16,Nominal
4746,7.71872263220663157e-3,-2.24587523503907871e-1,8.80901229088190463e-1,0.00000000000000000e0,4.98039570672564646e-16,2.23684289508068395e-16,Nominal
4747,-7.38553092487537421e-1,-7.07101200212846726e-1,5.25130901099864822e-1,0.00000000000000000e0,5.06275561847974932e-16,5.72499649602143720e-16,Nominal
4748,-6.33220408070795049e-1,-9.63342526101211627e-1,1.25278268750813049e-1,0.00000000000000000e0,3.57176151530901852e-16,3.80916068385413489e-16,Nominal
4749,5.85089100384010852e-2,-8.62528412046133397e-1,5.58492957766718590e-2,0.00000000000000000e0,2.29899133179532482e-16,3.04699623205571413e-16,Nominal
4750,-3.88570889240769102e-1,6.56136321061315808e-2,5.66984603772502149e-1,2.22044604925031308e-16,7.22747134558665340e-16,1.44149153797777844e-16,Nominal
4751,9.14611754857892478e-1,9.51052571370917699e-1,4.44972591705894205e-1,2.22044604925031308e-16,2.53175299189770788e-16,4.83109636183423237e-16,Nominal
4752,-3.49010143347233903e-1,-1.96833593221094727e-1,4.12823404967288532e-3,0.00000000000000000e0,3.16324935099532532e-16,8.38474603872886340e-17,Nominal
4753,-4.17634006664487689e-1,-2.53837215893642165e-1,9.62041050238432449e-2,0.00000000000000000e0,2.53429422642936235e-16,6.61078883151405753e-17,Nominal
4754,5.94392446713669642e-1,-5.86656924183476258e-1,7.74747734637269980e-2,1.11022302462515654e-16,5.47336527535717915e-16,1.74719037127962136e-16,Nominal
4755,4.27570867353127770e-1,8.13021337884861195e-1,1.30910264899731899e-1,2.22044604925031308e-16,3.87550640938878425e-16,2.64427641311826845e-16,Nominal
4756,8.26151605336596484e-1,7.48024186516093703e-1,3.98434307530072251e-2,0.00000000000000000e0,3.56159473028224269e-16,2.97464060115516072e-16,Nominal
4757,4.85847143360001343e-1,-9.31983180465572936e-1,4.25551008653058060e-1,0.00000000000000000e0,4.01376857293934938e-16,3.24408364126134331e-16,Nominal
4758,-8.44770032634253321e-1,1.65103050802084539e-2,6.96051102980741909e-1,2.22044604925031308e-16,3.14234785311208888e-16,1.33291799211250239e-16,Nominal
4759,-1.96157494368915941e-2,7.43962370317488242e-1,2.61094312749439283e-1,1.11022302462515654e-16,2.49092187062563978e-16,6.12268454700071233e-17,Nominal
4760,8.48996004214774391e-1,5.77365051787988692e-1,1.35742566650768004e-1,1.11022302462515654e-16,1.60382784557550397e-16,1.25717344408891668e-16,Nominal
4761,7.76372521177890240e-1,-2.55335164021478489e-1,3.50019877706362004e-1,0.00000000000000000e0,2.45229227667655015e-16,1.06144666256318932e-16,Nominal
4762,-7.32494773419020140e-1,-1.78482447584586978e-2,3.87488327821567946e-1,0.00000000000000000e0,3.40793459333951899e-16,2.10460433295874759e-16,Nominal
4763,-8.49041762602047889e-1,-8.52978945437094849e-1,6.77199884347951864e-1,0.00000000000000000e0,3.20989035078357200e-16,2.15894682472054443e-16,Nominal
4764,-4.62842635249818057e-1,-5.76087434552337241e-1,9.37646655260265804e-2,0.00000000000000000e0,5.66992251793580836e-16,2.73913417065645666e-16,Nominal
4765,-1.27748122269502051e-1,-6.16302816465568171e-1,3.35163170643737907e-1,0.00000000000000000e0,5.50588223428023526e-16,4.13232105432009496e-16,Nominal
4766,5.28656556101949393e-1,-7.66244471907730818e-1,1.25395163063220161e0,0.00000000000000000e0,3.28591612046335448e-16,2.46892046732688438e-16,Nominal
4767,1.88288424582569336e-1,2.34699958441534351e-1,2.34618291814561508e-1,0.00000000000000000e0,3.19311658042852416e-16,4.51028103753969845e-17,Nominal
4768,-3.86623320711844354e-1,6.82966941212692191e-1,1.06567519971325453e0,1.11022302462515654e-16,5.44542934573387014e-16,1.24126707662363656e-16,Nominal
4769,2.08132845471443062e-1,-4.46938077645054888e-1,2.66704328356718201e-1,0.00000000000000000e0,4.26150984190266725e-16,3.75089578238353173e-16,Nominal
4770,-4.54040134328903777e-1,7.41903290570636864e-1,1.88506480461756221e-1,0.00000000000000000e0,2.79769542027205872e-16,1.50791280934680707e-16,Nominal
4771,-4.06206108029179669e-1,-6.95314031477840766e-1,2.07992776031317939e-1,1.11022302462515654e-16,2.56343181931626664e-16,1.84248540117318534e-16,Nominal
4772,6.40502890970696015e-1,-7.23210808623746537e-1,9.30397760876355839e-3,0.00000000000000000e0,2.49405339368267264e-16,1.88758321594476640e-16,Nominal
4773,7.54505173492721282e-1,6.71377998156734712e-1,2.43186349230865684e-1,0.00000000000000000e0,3.15128168778144673e-16,5.81585287368076681e-17,Nominal
4774,4.54263603683609407e-1,8.77050516114299406e-2,6.50607657480978041e-1,0.00000000000000000e0,4.62420145113368780e-16,1.87350135405495166e-16,Nominal
4775,-8.74495942756719602e-1,3.05490111003112075e-1,6.05276599428628548e-1,0.00000000000000000e0,4.17373170519890385e-16,3.48192536272047361e-16,Nominal
4776,-2.52302218299700121e-1,8.61740616048069397e-1,1.12495361342484723e-1,2.22044604925031308e-16,5.12193079883868220e-16,1.10055866680849190e-16,Nominal
4777,9.02936321178922086e-1,9.90650518290299376e-1,2.12541678407420109e-1,0.00000000000000000e0,1.27026303635582939e-16,2.80339042577290038e-16,Nominal
4778,-1.65934175340532342e-1,-8.09231849845226225e-1,1.12065006999808014e0,1.11022302462515654e-16,2.25940657227543180e-16,2.78424806677586541e-16,Nominal
4779,-9.23812356472328622e-1,-3.87979704089582489e-1,1.58733275531723672e-1,0.00000000000000000e0,5.16749636467496970e-16,3.04047097224405882e-16,Nominal
4780,8.47078486942474562e-1,9.39801779433010465e-1,1.71294652098119005e-1,1.11022302462515654e-16,2.32427052943632102e-16,3.24870683430223563e-16,Nominal
4781,-9.69958049571357117e-1,-8.72358819869235802e-1,6.70224277117630107e-1,2.22044604925031308e-16,3.38408937999760891e-16,2.06919863899430241e-16,Nominal
4782,-7.77668565176306004e-1,1.05707412321493832e-1,9.66493880448516696e-1,0.00000000000000000e0,3.15395436916263480e-16,1.84240373615082075e-16,Nominal
4783,6.62841362481025431e-1,8.15972848870704093e-1,8.88962275166520155e-1,0.00000000000000000e0,5.52721120845246249e-16,3.92523114670943792e-17,Nominal
4784,8.88597711560008552e-2,5.33360743655170833e-1,1.24038425404845332e-1,1.11022302462515654e-16,4.14856498870759360e-16,1.11940080849843291e-16,Nominal
4785,1.64522981482166708e-1,1.09912528547355892e-1,1.01619134408944545e-2,0.00000000000000000e0,2.48447287603650278e-16,2.04903081449844819e-16,Nominal
4786,5.82275812083890454e-1,1.13469060762856788e-1,6.07062216034067403e-1,1.11022302462515654e-16,2.50953998138030489e-16,4.85722573273505986e-17,Nominal
4787,6.01284040372640938e-1,-5.29305680283303603e-1,1.41077116356794985e-1,1.11022302462515654e-16,5.45398826466108703e-16,7.85046229341887583e-17,Nominal
4788,-3.98113677359996254e-1,2.94259556352245433e-2,6.10891680133894166e-1,1.11022302462515654e-16,3.89598965273291048e-16,6.79869977755259114e-17,Nominal
4789,-4.57070997605536711e-1,6.62330344209364874e-1,1.28714052312130778e0,1.11022302462515654e-16,4.98683972139672719e-16,1.40886888990214235e-16,Nominal
4790,5.22169121694111782e-1,-9.39934158075006465e-2,1.22817325853885384e-1,0.00000000000000000e0,2.22761730832188429e-16,7.97218214573518021e-17,Nominal
4791,-5.74069960293103421e-1,1.14930682183100208e-1,4.52221113110520934e-1,1.11022302462515654e-16,3.53815554187729731e-17,9.43791607972383202e-17,Nominal
4792,1.15273451586896059e-1,9.96684807528881223e-1,6.33046889384263123e-1,1.11022302462515654e-16,4.59148240263956406e-16,8.80446933446793495e-17,Nominal
4793,-5.48864052807420455e-1,4.69574089486406665e-1,7.93968083799227120e-1,0.00000000000000000e0,3.14210094959010950e-16,2.52198010327973161e-16,Nominal
4794,-2.72956226105856681e-1,4.85112400108359543e-1,9.04993071397336091e-1,0.00000000000000000e0,4.98104331526725066e-16,1.22614398128330996e-16,Nominal
4795,-1.48856046075018345e-1,5.34646663950693268e-1,1.08977748896434856e-1,1.11022302462515654e-16,5.11152101707929367e-16,4.93052235802940876e-16,Nominal
4796,-1.44297299869746043e-1,-7.73905483765751745e-1,8.58593006716637297e-1,0.00000000000000000e0,3.16195885865079504e-16,2.77555756156289135e-17,Nominal
4797,-3.90145917243522433e-1,4.09970963700795110e-1,1.10356998409531726e-1,0.00000000000000000e0,5.49269447346437132e-16,2.22044604925031308e-16,Nominal
4798,9.91015594813241973e-1,-5.31525231287574895e-1,2.96414943436049239e-1,3.33066907387546962e-16,2.30763868407311694e-16,4.22337481827608476e-16,Nominal
4799,4.56906677724608690e-1,1.06863571296434090e-1,4.56655807372345235e-1,0.00000000000000000e0,6.76337516271479218e-16,1.09328874124602975e-16,Nominal
4800,1.63746998176691250e-1,9.42957592475914153e-1,6.21635677219117611e-1,0.00000000000000000e0,2.57254286094530215e-16,2.52865328097104358e-16,Nominal
4801,4.73810469462386141e-1,2.65734744489839914e-1,9.35120408462053465e-2,1.11022302462515654e-16,3.18585166116075379e-16,1.17756934401283119e-16,Nominal
4802,4.11757406927407255e-1,-1.81704958963893937e-1,1.20022641411711817e-1,0.00000000000000000e0,2.23449622528746023e-16,1.21777093789356452e-16,Nominal
4803,-7.82148919463231840e-1,2.04229597607401336e-1,4.33331862772834975e-1,0.00000000000000000e0,1.29907509935696772e-16,3.23980218484253075e-16,Nominal
4804,-4.28571876189208556e-1,8.56997949735678333e-2,1.33175337059370857e0,1.11022302462515654e-16,5.66806129861080254e-16,8.17097226421211325e-17,Nominal
4805,1.75578185627725647e-1,-8.25543782964119233e-1,5.93158117430145904e-2,1.11022302462515654e-16,2.25700790935792663e-16,2.30659521185875590e-16,Nominal
4806,-2.67508159640758469e-1,-4.19934050720949248e-1,1.40865665845988786e0,0.00000000000000000e0,1.12422930312464428e-16,6.97350206824216136e-17,Nominal
4807,8.81053635698591409e-1,-9.76197769983623731e-1,3.19876367626117375e-2,0.00000000000000000e0,5.10680906823758733e-16,9.30950307467727419e-17,Nominal
4808,-3.67962647937837284e-1,-2.56165909797039237e-1,1.07675773453651069e0,0.00000000000000000e0,2.63038083273337928e-16,1.25860135835716520e-16,Nominal
4809,-5.43647269203327621e-1,9.64576179218719076e-2,5.45530155178706733e-1,0.00000000000000000e0,2.27361305884639587e-16,3.11289832138026792e-16,Nominal
4810,-5.09301678690536885e-1,4.13772723692107380e-2,1.36353589374934914e-1,0.00000000000000000e0,3.23580569770230969e-16,1.81021116891954028e-16,Nominal
4811,-6.57035171386199934e-2,8.38287993416880761e-1,4.74259084069196479e-1,1.11022302462515654e-16,4.63174416620250568e-16,9.18953285880588886e-17,Nominal
4812,-4.07921699176325259e-1,-7.05140236742968662e-1,3.70685579206550764e-1,1.11022302462515654e-16,1.62509428533885300e-16,2.49824272760472311e-16,Nominal
4813,7.87304147905420360e-1,8.32389145370326267e-1,5.82202572946862507e-1,1.11022302462515654e-16,2.28930925415588329e-16,2.92907686494840320e-16,Nominal
4814,5.56557308909135795e-1,-2.07119165248025761e-1,3.04690108491534217e-1,0.00000000000000000e0,1.24996426644290319e-16,1.42585405899193486e-16,Nominal
4815,8.92842526172866080e-1,5.52750396115483378e-1,2.96030980040570046e-1,1.11022302462515654e-16,2.91516138140046691e-16,9.67876212132576327e-17,Nominal
4816,-9.55980892290055673e-1,4.77111450314996910e-1,7.89909325142797880e-1,0.00000000000000000e0,2.36788165890893736e-16,3.57605576448847443e-16,Nominal
4817,-3.53847063379331139e-3,6.35211212623436161e-1,3.03256426538101809e-1,0.00000000000000000e0,3.90092988569259541e-16,9.65385693467194456e-17,Nominal
4818,-1.82017023218326024e-1,-5.04187578583826568e-1,3.71731468102597273e-1,0.00000000000000000e0,3.35730621176059792e-16,2.17341191374344846e-16,Nominal
4819,-1.30905704227231912e-1,5.84562566379186022e-1,1.81547662895939377e-1,2.22044604925031308e-16,1.14439169963055936e-16,1.49036832576818220e-16,Nominal
4820,-2.63080335487120287e-3,5.82838488227233054e-1,3.73655783712350420e-1,0.00000000000000000e0,4.63713357895623785e-16,1.17961196366422882e-16,Nominal
4821,-9.22585302890839731e-1,-7.79528253777820312e-1,1.84595672063527783e-2,1.11022302462515654e-16,3.17563390070355307e-16,3.65697648035814971e-16,Nominal
4822,1.92923660603690372e-1,7.32733817164785250e-1,3.67685096163818170e-1,0.00000000000000000e0,4.47033897880776529e-16,3.01362960464637387e-16,Nominal
4823,-1.24164574859299659e-1,4.69146694135703424e-1,1.14671403375669279e-1,1.11022302462515654e-16,2.23987667185690149e-16,2.85362011798184767e-16,Nominal
4824,3.54424017969092287e-1,-8.46939398276254529e-1,1.12337034575949790e0,0.00000000000000000e0,1.20285280509333753e-16,1.55245636636536080e-16,Nominal
4825,-5.32554028378960043e-1,-1.14465440577733446e-2,8.58264827147752429e-1,0.00000000000000000e0,2.26871059775699218e-16,6.94106196954485769e-17,Nominal
4826,-1.76562482046254798e-1,1.40423803138131076e-1,6.71843834426948394e-2,1.11022302462515654e-16,3.16500286307044468e-16,1.26480257750237367e-16,Nominal
4827,-9.49918278164497698e-1,2.28808017084449311e-1,2.19266864004354467e-1,1.11022302462515654e-16,2.52865328097104358e-16,9.02056207507939689e-17,Nominal
4828,-4.24150729148996097e-1,3.01157375405414207e-3,8.08319411161082857e-1,0.00000000000000000e0,2.74941357960564053e-16,2.16777975456568350e-16,Nominal
4829,-5.59669299800797937e-2,-4.67668371855543663e-1,4.02443207020424132e-1,0.00000000000000000e0,2.24899388981984101e-16,2.86097924907639853e-16,Nominal
4830,2.29878971738062043e-1,-9.03887431402605301e-1,3.09900654117153285e-1,0.00000000000000000e0,2.54431366493433675e-16,1.13607833765689710e-16,Nominal
4831,-2.91030658349524796e-2,4.26736715476038420e-1,1.32451519513437366e0,0.00000000000000000e0,2.25700790935792663e-16,8.55484294927235658e-17,Nominal
4832,3.70104241799434686e-1,-8.95751830533704885e-1,4.65309693503720978e-1,0.00000000000000000e0,3.72186124472758845e-16,2.78940082729686455e-16,Nominal
4833,3.99992298204890240e-1,-9.86551380702100467e-1,5.39939036878640533e-2,0.00000000000000000e0,3.94022877054005670e-16,9.31596576415724113e-17,Nominal
4834,3.77359633482269308e-1,-4.49480379023734500e-1,4.04286620083926684e-1,0.00000000000000000e0,3.16652376794585979e-16,1.28884233986705714e-16,Nominal
4835,-5.19143558674401762e-1,9.63016704818121294e-1,4.09943786993168358e-1,0.00000000000000000e0,2.29770656526274289e-16,2.27559753426900607e-16,Nominal
4836,-4.60467981941987459e-1,7.96767209333359316e-1,3.03728199304498125e-1,0.00000000000000000e0,3.37981833574628566e-16,2.44172728119505370e-16,Nominal
4837,1.18859327119826608e-1,-2.49823148567082542e-1,1.40494717634826860e0,1.11022302462515654e-16,2.71682287090345312e-16,2.47674020400357170e-16,Nominal
4838,-9.69524472221765743e-1,1.73420902208521577e-1,5.39442966661851653e-1,0.00000000000000000e0,4.60823014283138441e-16,3.68807269888147062e-17,Nominal
4839,-9.28297804502362656e-2,-9.45754059234638955e-1,2.88624750370263250e-2,1.11022302462515654e-16,5.44095126404035146e-16,2.61132068297749630e-16,Nominal
4840,6.64772459675698757e-1,1.73931193387533156e-3,2.19588672997637069e-1,1.11022302462515654e-16,3.37233099229696449e-16,1.00074151062168024e-16,Nominal
4841,7.83432968170305166e-1,-6.30392263717570067e-1,3.31408079580291837e-1,0.00000000000000000e0,3.86621569249252241e-16,3.66186936383537979e-16,Nominal
4842,-5.53879435824951472e-1,-2.00263555660632475e-1,8.27145757570436624e-2,1.11022302462515654e-16,4.02485754340785805e-16,1.19582732186027703e-16,Nominal
4843,3.14804561802128458e-1,4.73138475451365892e-1,2.74647368061930797e-1,0.00000000000000000e0,3.20092913138358875e-16,2.91892677503853198e-16,Nominal
4844,-8.92018060959250292e-1,5.52733451895850880e-1,7.69099964579478268e-2,1.11022302462515654e-16,2.28562572923704579e-16,1.30369980283872696e-16,Nominal
4845,3.11735487832710767e-1,1.36669579869005409e-1,4.31328903917965745e-1,0.00000000000000000e0,2.26552495060018803e-16,2.89859783039822823e-16,Nominal
4846,3.78034327803230319e-1,-7.63604477571666163e-1,3.75435987228753931e-1,1.11022302462515654e-16,4.59907877886787475e-16,1.66533453693773481e-16,Nominal
4847,4.10270153561609785e-1,-9.90755870479610223e-1,6.59754066083003909e-1,1.11022302462515654e-16,5.22431206739272409e-16,3.52247124427081267e-16,Nominal
4848,-1.35828018332577072e-1,-5.39427896489212300e-1,2.51734150667106249e-1,1.11022302462515654e-16,4.56492738148920480e-16,3.06015943143911295e-17,Nominal
4849,-2.74028873505390846e-1,-4.17756855704374708e-1,4.57505205231424350e-2,0.00000000000000000e0,4.99799091954057788e-16,2.32634114947230672e-16,Nominal
4850,-4.59439614978797817e-1,-1.87498112248442705e-1,1.82832952139089344e-1,0.00000000000000000e0,3.17260009642781645e-16,3.00242499422508573e-16,Nominal
4851,-4.89277677703885416e-2,-7.53312730883386461e-1,1.72775349614534113e-1,1.11022302462515654e-16,2.58267790177288410e-16,4.12616295223336594e-16,Nominal
4852,-9.11192932975505521e-1,-1.25777634473923206e-1,1.50377599298877507e-1,0.00000000000000000e0,5.48227511972703372e-16,2.21136422397106908e-16,Nominal
4853,-3.78607388434554437e-1,-6.87590831502064903e-1,1.92960422558483558e-1,0.00000000000000000e0,2.46416233288076685e-16,2.34797241589599239e-16,Nominal
4854,1.02919425373111384e-1,-3.72412710688752258e-1,4.36003069812154864e-1,1.11022302462515654e-16,2.01635021889969195e-16,1.28137836302497749e-16,Nominal
4855,-9.97853317296969244e-1,-8.60408197911180839e-1,1.62645786284578708e-2,0.00000000000000000e0,1.24565723497285797e-16,2.95229346518388709e-16,Nominal
4856,6.78629973194646574e-1,-3.02605912376506581e-1,1.03168643017471595e0,0.00000000000000000e0,5.10882690334774168e-16,1.93905428716236964e-16,Nominal
4857,-5.86686420103371686e-1,8.90627774715794907e-1,2.78869911999507947e-1,0.00000000000000000e0,4.68115459451473686e-16,4.64200625202008040e-17,Nominal
4858,-5.40870313852948259e-1,2.75007116660160866e-1,1.53680621697253716e0,0.00000000000000000e0,3.87789517885735356e-16,1.54012282911878745e-16,Nominal
4859,-8.83065953348814547e-1,-4.99374867331730421e-1,2.45226972768300966e-1,0.00000000000000000e0,2.50249269007778600e-16,1.70623524556295699e-16,Nominal
4860,8.15111741537906109e-2,2.67781644091597215e-1,1.87272057840277673e-1,0.00000000000000000e0,3.17252895684548101e-16,1.21345619846430120e-16,Nominal
4861,-5.98167050449936566e-1,-5.55846875580583433e-2,8.62490793441678116e-1,0.00000000000000000e0,3.23372499444901616e-16,1.75413055748778850e-16,Nominal
4862,4.42535230822752146e-1,-1.10202377951117647e-1,3.63090660493402773e-1,1.11022302462515654e-16,5.49210890949354303e-16,1.97391094833638912e-16,Nominal
4863,5.07071548035720410e-1,-5.97140561122393443e-1,9.32432760773482250e-1,1.11022302462515654e-16,5.01476873648972839e-16,1.59150834224110364e-16,Nominal
4864,5.59946923459384571e-1,2.03151625199857078e-1,5.39354043289949736e-1,0.00000000000000000e0,3.97494008858254341e-16,1.80511814919959404e-16,Nominal
4865,8.05165405954200164e-1,-8.42150183394424268e-1,5.78389856347757303e-1,1.11022302462515654e-16,3.74238824290970297e-16,3.48951172420846009e-16,Nominal
4866,3.27730777697790687e-1,6.92579804903743046e-1,4.08526004253392694e-1,0.00000000000000000e0,6.00698258335107380e-16,4.74123283559067756e-16,Nominal
4867,-4.98988637587440165e-1,-3.70085738071420867e-1,8.68371094769558760e-1,0.00000000000000000e0,3.40234181476888816e-16,8.79003830946194638e-17,Nominal
4868,4.31658783136811719e-1,-5.34255658217693830e-1,1.11720028235386293e-1,0.00000000000000000e0,1.26138524232060410e-16,5.55542484785468584e-16,Nominal
4869,2.73800292486653385e-1,-4.28998118251315619e-1,5.82206098401266692e-2,0.00000000000000000e0,4.62597444414142617e-16,5.71144079742527735e-17,Nominal
4870,3.86499899981401329e-1,7.73360666643170491e-1,6.74555783694788746e-1,0.00000000000000000e0,2.27414242161465082e-16,1.25393219339695358e-16,Nominal
4871,7.82014825549635084e-2,6.94110021866415128e-1,4.09646259855622752e-3,0.00000000000000000e0,2.54478671758599075e-16,5.86993103973998097e-17,Nominal
4872,-6.40424518447120450e-1,-1.06277336461453542e-1,4.45741988055660676e-1,0.00000000000000000e0,3.46167536018156159e-16,1.25333020824156274e-16,Nominal
4873,-9.90960679477538964e-1,-3.82846621047085556e-1,6.51904665682038864e-1,1.11022302462515654e-16,3.25804899581202959e-16,2.54384052431380060e-16,Nominal
4874,4.38211543644932311e-1,6.81348168840296253e-1,7.82421614355185424e-2,0.00000000000000000e0,2.67124885474092583e-16,5.97913660930138516e-17,Nominal
4875,-9.98206342063248542e-1,-4.22872301281351781e-1,3.12741062339050746e-1,0.00000000000000000e0,2.52531889636779043e-16,1.02186845617352059e-16,Nominal
4876,-4.37693890934495844e-1,8.95667336559909710e-1,6.31776734292424758e-1,0.00000000000000000e0,5.49028332985563879e-16,1.71833970622478528e-16,Nominal
4877,4.70791638987042571e-1,5.88432067274806903e-1,2.23330363660543263e-2,2.22044604925031308e-16,2.57254286094530215e-16,2.31492981972617983e-16,Nominal
4878,7.58947934318019879e-1,-5.40838147260374047e-1,6.68961067026589862e-1,1.11022302462515654e-16,5.04706161315192128e-16,1.25860135835716520e-16,Nominal
4879,5.91710106147615988e-2,2.32435543406213085e-1,4.26595881155430789e-1,0.00000000000000000e0,2.76904470731183445e-16,9.49038026400862075e-17,Nominal
4880,-1.34958214761361051e-1,7.01383550588589699e-1,2.50026543950886859e-1,0.00000000000000000e0,5.13689085445034734e-16,2.69722742751027000e-16,Nominal
4881,7.70832928452918287e-1,-2.69744223552794260e-1,4.67962237160989947e-1,0.00000000000000000e0,6.00525088640358111e-16,1.33291799211250239e-16,Nominal
4882,-1.12534930480459039e-1,8.20867031355867471e-2,7.80895515873294421e-2,1.11022302462515654e-16,1.82269831680066635e-16,3.47378105352097238e-17,Nominal
4883,-8.44083944950401399e-1,-9.76490692325378884e-1,6.19113854442412181e-1,0.00000000000000000e0,2.61293353395235682e-16,1.39470041364843227e-16,Nominal
4884,8.09651056411514691e-1,5.09549151517560306e-1,4.30279507264424543e-1,0.00000000000000000e0,4.96724974206360772e-16,1.75678761831945577e-16,Nominal
4885,2.09063309819255583e-1,-7.52545373953463770e-2,1.97290180597787135e-1,0.00000000000000000e0,6.57714177765446991e-16,8.32667268468867405e-17,Nominal
4886,-7.10084882487596047e-1,8.35283464620766969e-1,4.84762016368088022e-1,0.00000000000000000e0,2.34335395404409758e-16,1.67254693333922932e-16,Nominal
4887,4.95167974403740052e-1,-3.43361892696970816e-1,4.00003216480360857e-1,2.22044604925031308e-16,2.27149437411474331e-16,1.61990109242126538e-16,Nominal
4888,-4.08437592588750231e-1,-9.29999480360913511e-1,9.80077797138168005e-2,1.11022302462515654e-16,2.65950704469120063e-16,2.63883316167867998e-16,Nominal
4889,-9.78373017386699795e-1,-6.69679362094133257e-2,1.97547674649896088e-2,0.00000000000000000e0,5.28450415778196948e-17,2.86097924907639853e-16,Nominal
4890,5.19088169071244554e-1,9.84134243211654880e-1,1.16845186869413964e0,0.00000000000000000e0,3.18774024491851467e-16,8.64448855623111476e-17,Nominal
4891,8.10646130856059743e-1,8.01873657849013988e-1,4.14827550935060185e-1,2.22044604925031308e-16,6.07083823687307940e-16,2.23024998776680815e-16,Nominal
4892,3.89855396197895887e-1,6.85717759149647499e-1,5.08699438734968701e-1,1.11022302462515654e-16,3.17980065539225063e-16,4.49745252792366276e-16,Nominal
4893,-7.28915367047241469e-1,-5.73852292995857827e-1,1.25779390953921766e0,0.00000000000000000e0,4.71129946077118900e-16,4.73388841606079091e-16,Nominal
4894,-5.72241086547914390e-1,1.65167851359695916e-1,1.22167729269836123e0,0.00000000000000000e0,1.18165105241807585e-16,2.18480484899239747e-16,Nominal
4895,-3.92055087528165869e-1,-5.19553752813135539e-1,5.88408507579394224e-1,0.00000000000000000e0,2.46696952236213592e-16,8.32667268468867405e-17,Nominal
4896,7.05810045230978123e-1,3.16836469419077726e-1,5.17198919251853906e-1,0.00000000000000000e0,4.77726593785490947e-16,1.30922788333606754e-16,Nominal
4897,-7.98422237918092748e-2,5.43957443544388353e-1,2.49265478523003736e-1,0.00000000000000000e0,1.24126707662363656e-16,2.17875761180390003e-16,Nominal
4898,-8.30448065146973891e-1,-7.52725020644526177e-1,2.81038217205663576e-1,0.00000000000000000e0,4.02814594838152063e-16,3.22359981328085771e-16,Nominal
4899,6.05033144167290038e-1,4.31736434097204747e-1,4.96066392520711719e-1,0.00000000000000000e0,2.37346689198157260e-16,2.51720271671433040e-16,Nominal
4900,-3.76007751653403721e-1,-5.83721006468255199e-1,1.65280474163065794e-1,1.11022302462515654e-16,2.27612643550433408e-16,4.80740671595890954e-17,Nominal
4901,-5.08107675595519170e-1,4.81353314409793231e-1,7.51000763848504116e-1,0.00000000000000000e0,2.30972421426295909e-16,8.80446933446793495e-17,Nominal
4902,-8.55432549344981696e-1,-1.48110988661647180e-2,4.73197989004963127e-1,0.00000000000000000e0,5.17122202944495221e-16,2.11835237163750900e-16,Nominal
4903,-9.50780584692240360e-1,5.76570871657602346e-2,3.05824173500430785e-1,1.11022302462515654e-16,2.53815595737836894e-16,1.54692209108963884e-16,Nominal
